,URL,Date,User,Tweet
55,https://twitter.com/IntanAyuArimbi/status/1600376411662864384,2022-12-07 06:27:24+00:00,IntanAyuArimbi,"Berbagai bangunan terdampak gempa bumi di Cianjur, Presiden Jokowi memastikan pemerintah akan segera melakukan rehabilitasi dan rekonstruksi. https://t.co/cfk6f83H7j"
56,https://twitter.com/IntanAyuArimbi/status/1600375512337350657,2022-12-07 06:23:50+00:00,IntanAyuArimbi,Presiden Jokowi mengungkapkan bahwa pemerintah menyiapkan dua tempat untuk relokasi warga terdampak gempa bumi Cianjur. https://t.co/LLjXXEpfc7
57,https://twitter.com/Beritakita26/status/1600346864766709760,2022-12-07 04:30:00+00:00,Beritakita26,"Mulai dari gempa Cianjur hingga erupsi gunung Semeru, pemerintah selalu bergerak cepat dalam memberikan bantuan pokok.

De Gea Spain Ronaldo BRImo
#JokowiPresidenku 
#JokowiHebat
#FIFAWorldCup 
#FIFAWorldCup2022 
#fifainhindi 
#BMKG 
#GempaBumi 
#PrayForCianjur 
#PRAYFORSEMERU https://t.co/bzDSvGyY0c"
58,https://twitter.com/atril_adibroto/status/1600346482703728640,2022-12-07 04:28:29+00:00,atril_adibroto,"Pesantren Gasol Pusaka, salah satu pesanten di Cianjur yg rusak parah akibat gempa. pemerintah harus perhatikan sarana fasilitas belajar santri supaya belajar mengajar di pesantren tetap berjalan. https://t.co/LmqzRRBz0Y"
59,https://twitter.com/MembangunIND/status/1600345606626476036,2022-12-07 04:25:00+00:00,MembangunIND,"Mulai dari gempa Cianjur hingga erupsi gunung Semeru, pemerintah selalu bergerak cepat dalam memberikan bantuan pokok.

De Gea Spain Ronaldo BRImo
#JokowiPresidenku 
#JokowiHebat
#FIFAWorldCup 
#FIFAWorldCup2022 
#fifainhindi 
#BMKG 
#GempaBumi 
#PrayForCianjur 
#PRAYFORSEMERU https://t.co/QD509PiOd4"
60,https://twitter.com/kuatuntukNegeri/status/1600344348129865728,2022-12-07 04:20:00+00:00,kuatuntukNegeri,"Mulai dari gempa Cianjur hingga erupsi gunung Semeru, pemerintah selalu bergerak cepat dalam memberikan bantuan pokok.

De Gea Spain Ronaldo BRImo
#JokowiPresidenku 
#JokowiHebat
#FIFAWorldCup 
#FIFAWorldCup2022 
#fifainhindi 
#BMKG 
#GempaBumi 
#PrayForCianjur 
#PRAYFORSEMERU https://t.co/ufx7150pI5"
61,https://twitter.com/cakimiNOW/status/1600341167165489153,2022-12-07 04:07:21+00:00,cakimiNOW,"Pesantren Gasol Pusaka, salah satu pesanten di Cianjur yg rusak parah akibat gempa. pemerintah harus perhatikan sarana fasilitas belajar santri supaya belajar mengajar di pesantren tetap berjalan. https://t.co/si4cW0oMwg"
62,https://twitter.com/TVMuhammadiyah/status/1600315963349819392,2022-12-07 02:27:12+00:00,TVMuhammadiyah,"Tak terkecuali Muhammadiyah terus berkoordinasi dengan pemerintah setempat dalam berbagai upaya mitigasi dan respon bencana di Cianjur, Jawa Barat.

#Muhammadiyah
#Aisyiyah
#tvMuhammadiyah
#MDMC
#RelawanMuhammadiyah
#GempaCianjur
#Lazismu"
63,https://twitter.com/pustakalewi/status/1600306347647574019,2022-12-07 01:49:00+00:00,pustakalewi,"Pemerintah Siapkan Rumah Tahan Gempa di Cianjur.
https://t.co/7hxDtAeQDy"
64,https://twitter.com/TirtoID/status/1600305341526310912,2022-12-07 01:45:00+00:00,TirtoID,"Pemerintah Kabupaten Cianjur, Jawa Barat, memperpanjang pencarian 8 orang korban longsor dan gempa, sampai 20 Desember.

https://t.co/hC8usPuuMW"
65,https://twitter.com/banten_pemprov/status/1600301657912672256,2022-12-07 01:30:22+00:00,banten_pemprov,"Pemerintah Provinsi (Pemprov) Banten menyalurkan bantuan kepada Pemerintah Kabupaten (Pemkab) Cianjur sebesar Rp 1 miliar untuk penanganan korban bencana alam gempa yang terjadi pada beberapa waktu lalu. 
#gempacianjur
https://t.co/rCN6O6eBdV"
66,https://twitter.com/dibalikislam/status/1600280403687792640,2022-12-07 00:05:54+00:00,dibalikislam,"MUSIBAH, MUHASABAH DAN TANGGUNG JAWAB PEMERINTAH 
#DibalikIslam #Gempa #GempaBumi #GempaCianjur #Muslim #Muslimah #Islam #IslamKaffah 
https://t.co/pxeQ6r0L97"
67,https://twitter.com/Donisetiyawana1/status/1600256169687543808,2022-12-06 22:29:36+00:00,Donisetiyawana1,Percepatan rehabelitasi daerh gempa Cianjur mempertaruhkan nama pemerintah
68,https://twitter.com/inilahdotcom/status/1600162698863726594,2022-12-06 16:18:11+00:00,inilahdotcom,Pemerintah Kabupaten Cianjur memperpanjang masa pencarian delapan orang korban longsor dan gempa di Sate Sinta-Cijedil dan Jalan Mangunkerta sampai 20 Desember. Sejak dilaporkan hilang usai gempa hebat yang mengguncang Cianjur dan menyebabkan tanah… https://t.co/kHXilyRFw1
