,URL,Date,User,Tweet
65,https://twitter.com/Cimol_Moza/status/1596732529934934016,2022-11-27 05:07:55+00:00,Cimol_Moza,"Relawan HILMI-Front Persaudaraan Islam (FPI) di Lokasi Musibah Gempa Cianjur terus memberikan Bantuan kepada masyarakat termasuk Pembuatan MCK, https://t.co/0k28cJgWUs"
66,https://twitter.com/kurawa/status/1596722766228905990,2022-11-27 04:29:07+00:00,kurawa,"(Thread)
Sejak kemarin hingga hari ini utk penyaluran donasi menelusuri korban Gempa Cianjur masuk lebih dalam, dimana ada 1 desa 90% rumah mereka roboh rata dengan tanah.

Kebutuhan air utk MCK baru didapat setelah masuk hari ke 4 pasca gempa .. https://t.co/flIZIDVN9z"
67,https://twitter.com/HermanBudiSant4/status/1596700225598410753,2022-11-27 02:59:33+00:00,HermanBudiSant4,"Bagi Pancasilais Uang Rp.100 M akan sgt3 berharga bagi korban Gempa Cianjur ketimbang kegiatan yg mungkin ""menyakiti"" lbh 60.000 korban gempa..@akunkeenam212 @rahmaniarbaftim @MissKoral @Hmmurahmurahhm2 @YoanAngelic https://t.co/Ilt0RVQ3cj"
68,https://twitter.com/z4r4n/status/1596695887891529728,2022-11-27 02:42:19+00:00,z4r4n,Ketua umum FPI Pusat menyerahkan secara simbolik bantuan titipan umat untuk korban Gempa di Cianjur. https://t.co/i1kqPdqRBE
69,https://twitter.com/Muhammad_Saewad/status/1596685954672394240,2022-11-27 02:02:51+00:00,Muhammad_Saewad,"Uangnya dari mana yaa?

Andai uang sebesar itu digunakan untuk membantu korban gempa Cianjur tentu lebih bermanfaat. https://t.co/o3LdSnUn53"
70,https://twitter.com/z4r4n/status/1596684237260066822,2022-11-27 01:56:01+00:00,z4r4n,Pengurus DPP FPI kunjungi Posko Induk Relawan HILMI-FPI untuk korban Gempa di Cianjur. https://t.co/00EEf8yVpg
71,https://twitter.com/Hilmi28/status/1596662219906768896,2022-11-27 00:28:32+00:00,Hilmi28,"Bersama emak2 dan para santri penghafal Qur'an Palembang dlm acara Tabligh Akbar, Wisuda Tahfidz &amp; Istighosah mendoakan bangsa &amp; negara terutama para korban gempa Cianjur. Ini tabligh akbar &amp; istighosah beneran yaa, tdk ada motif apapun.#PrayForCianjur https://t.co/5llK1RrKRQ"
72,https://twitter.com/itzwoopy/status/1596660092648460288,2022-11-27 00:20:05+00:00,itzwoopy,"@Askrlfess Saya salah satu korban gempa Cianjur dan sejauh ini disekitaran saya sendiri gak ada yang ngeluh kok dapat bantuan apapun, semuanya di terima. Bahkan ada yang bantuannya baru nyampe kemarin efek jalan utama ke sana baru bisa di akses. 

Orang kayak gini tuh dikit kok, gak banyak."
73,https://twitter.com/infoBMKG/status/1596629558400163840,2022-11-26 22:18:45+00:00,infoBMKG,"#Gempa Mag:2.4, 27-Nov-22 04:20:01 WIB, Lok:6.84 LS, 107.07 BT (Pusat gempa berada di darat 7 km Barat Daya Kab. Cianjur), Kedlmn:10 Km Dirasakan (MMI) II Cianjur, II Cilaku #BMKG https://t.co/BrjCMIxGRy"
74,https://twitter.com/yaniarsim/status/1596511020570546176,2022-11-26 14:27:43+00:00,yaniarsim,"@jokowi Belum genap 7 hari gempa Cianjur
Sudah copras capres
Mikir keq 🙈 https://t.co/JvNtLEw0ut"
